label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,8_post,8_pre,9_post,9_pre,10_post,10_pre,11_post,12_post,12_pre,13_post,13_pre,14_post,14_pre,15_post,15_pre,16_post,16_pre,17_post,17_pre,19_post,19_pre,20_post,20_pre,21_post,21_pre,22_post,22_pre,23_post,23_pre,24_post,24_pre,25_post,25_pre,26_post,26_pre,27_post,27_pre,28_post,28_pre,29_post,29_pre,30_post,30_pre,31_post,31_pre,32_post,32_pre,33_post,33_pre,blank1,blank2,blank3,blank4,gen_02_post,gen_02_pre,gen_02_pre_241103200910,gen_03_post,gen_03_pre,gen_04_post,gen_04_pre,gen_05_post,gen_05_pre,gen_06_post,gen_06_pre,gen_07_post,gen_07_pre
g,626,626,63,116.072166,11.150,0.831227,[M-H]-,,valine,valine,C5H11NO2,0.014,4.009531,116.072166,225835696.00,123621536.00,22138902.00,11459032.00,55930864.00,11118713.00,3661647.00,799883.00,1699550.62,237045.92,409736.03,123541160.00,191510288.00,6202058.50,86772064.00,78268160.00,24825776.00,77903.56,717676.94,93185960.00,1990685.00,276612.34,216623.08,3724289.25,16521767.00,17043182.00,3521718.25,13303517.00,1944393.88,17384472.00,6201935.50,19184454.00,7185050.00,3752016.75,1815177.62,75778.86,161966.16,190993.83,4050448.00,5228969.50,3070417.00,758948.31,364237.00,19529282.00,2260200.00,510606.91,514153.75,6497377.50,1145098.50,16380.17,10087.15,12716.98,24468.89,32581200.00,2381833.50,3299242.00,111393248.00,66705948.00,28239290.00,5463570.00,5259573.00,53247788.00,110968360.00,19901328.00,322769664.00,6591964.00
g,627,627,3,116.072151,13.774,0.588152,[M-H]-,,5-Aminopentanoic acid,5-Aminopentanoic acid,C5H11NO2,0.204,3.878071,116.072151,22455296.00,2731675.75,277339.03,366642.00,700635.81,299116.91,265274.34,987029.75,162625.70,52698.85,77351.37,511352.25,2497846.75,87553.32,2375433.00,794028.00,293297.91,58602.46,149834.25,15096517.00,104912.15,79506.17,103193.66,1494140.88,301874.59,316035.72,193431.30,244816.06,104872.35,169869.97,322859.38,345760.84,359154.28,520331.41,191414.50,19758.37,116599.50,67399.96,126110.82,148226.23,236648.88,112311.13,58206.05,179054.52,399217.66,1070086.50,2154407.25,190396.95,114207.54,16070.69,9487.04,5242.39,17031.15,457987.09,88301.79,132812.08,6660522.00,2307691.25,364926.84,147888.30,257622.56,954772.31,1259115.50,474999.34,12890251.00,220861.20
g,628,628,66,117.019661,11.652,0.837458,[M-H]-,,Methylmalonic acid,Methylmalonic acid,C4H6O4,0.022,2.803502,117.019661,472751392.00,210042320.00,21647982.00,50785472.00,188120496.00,134565936.00,57063972.00,22128558.00,30598562.00,16477596.00,8256024.00,230787648.00,208299088.00,108937416.00,56492052.00,128445528.00,83901840.00,8899147.00,40419156.00,88538712.00,33888924.00,54550228.00,31767366.00,62281584.00,193650112.00,361117696.00,102094552.00,91246560.00,98178408.00,878949888.00,89904152.00,77569840.00,50615536.00,35545808.00,50476044.00,7913500.50,14045647.00,19357234.00,37365472.00,47060932.00,56069420.00,22436904.00,15076532.00,109848576.00,86466504.00,612967744.00,16713603.00,47633644.00,19237754.00,755024.31,641711.31,920680.00,1312112.00,49036832.00,37429224.00,38971612.00,718713664.00,246650048.00,62884004.00,54000388.00,70431680.00,157452096.00,133897128.00,118175128.00,68870264.00,61031612.00
g,629,629,7,117.019653,13.065,0.585378,[M-H]-,,succinate,succinate,C4H6O4,0.225,2.738305,117.019653,10432861.00,3301340.00,620051.19,934984.81,2796249.75,1997735.00,1064226.12,515594.03,571711.31,532003.44,524618.44,3853080.75,3659846.00,1795267.62,950565.19,2303355.25,1382372.00,452913.66,857178.19,1670092.38,735958.44,1059478.88,899399.75,1186666.12,3022134.25,6161137.50,1856210.50,1797237.38,2336396.25,17817044.00,1394550.62,1217378.12,810375.06,602112.31,763418.25,417156.25,475912.00,528015.56,668763.56,813703.69,915334.50,572154.44,576523.50,1728921.00,1435495.62,12460796.00,486500.59,765864.69,484126.25,334774.41,327497.50,337145.97,495818.59,1057978.88,669785.44,828454.31,22566384.00,4591540.50,1307991.38,1316361.12,1232367.88,2391664.75,2398217.75,1964119.12,1760724.88,1126858.38
g,632,632,50,117.056137,4.310,0.842487,[M-H]-,,2-Hydroxyvaleric acid,2-Hydroxyvaleric acid,C5H10O3,0.310,3.584760,117.056137,102983592.00,71680856.00,596279.81,1068517.88,4681555.50,4016200.00,454903.16,274496.75,284976.47,61052.05,90062.84,3778827.25,29170728.00,1529089.38,1946432.12,1524832.38,3124238.25,11465091.00,819833.69,6462543.50,553194.06,72462.35,329498.78,1003459.06,2185205.25,624132.06,744955.25,1810747.62,1355012.62,8551360.00,5082780.00,670847.12,746954.19,1601101.38,416840.59,66103.03,169360.66,87050.81,816781.69,538372.06,1183408.38,192854.89,146765.77,579396.44,707288.50,168977.89,111961.34,162831.69,308026.00,175770.45,175278.55,145908.00,110856.84,823942.19,41585.38,84228.09,178053264.00,29047966.00,520499.00,1235798.38,5955198.50,5655128.00,7251642.50,4280906.50,190608640.00,1762554.00
g,635,635,62,118.051308,13.286,0.852855,[M-H]-,,threonine,threonine,C4H9NO3,0.285,2.908259,118.051308,15768847.00,14927967.00,3756843.25,1348162.88,8221616.50,917849.44,303953.59,157293.17,275690.38,66919.04,104170.54,11171013.00,19933668.00,864004.19,802730.31,7890292.50,2576032.00,76223.59,243177.70,12179103.00,378628.00,110545.81,92845.59,540012.25,1355596.38,1950210.00,405313.66,867006.25,247902.75,1480498.50,720946.94,2448676.00,1050507.88,517320.41,328189.72,36470.59,81234.63,53680.97,531636.31,1025701.25,598551.12,171097.05,120291.13,2694129.75,334625.03,58494.22,92072.62,1111913.00,274866.59,26637.89,22638.90,5322.70,17937.74,3861799.00,229042.58,314511.25,14295257.00,5609892.50,3130706.00,640306.81,515396.66,5022632.00,18554824.00,1687343.88,15376173.00,404176.00
g,636,636,24,119.036751,6.248,0.856351,[M-H]-,,purine,purine,C5H4N4,0.068,3.653301,119.036751,4847500.00,10318665.00,2814363.75,12433.00,10687100.00,341428.28,0.00,0.00,0.00,0.00,0.00,15857845.00,5296215.50,325837.78,248884.14,11532920.00,269726.41,0.00,0.00,2823197.25,0.00,0.00,0.00,0.00,0.00,2538312.50,0.00,0.00,0.00,0.00,276646.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50349.19,0.00,0.00,0.00,908745.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2352588.25,0.00,0.00,184358.50,4009431.75,3273462.75,113999.76,8035.63,4420332.50,31275042.00,1008915.81,1785032.62,930564.94
g,663,663,58,164.058029,7.657,0.851917,[M-H]-,,1-Methylguanine,1-Methylguanine,C6H7N5O,0.108,1.488138,164.058029,369310.22,1015514.31,134285.12,115807.34,609671.25,580721.69,1060557.62,20871.55,26776.62,2217.95,6998.48,3475288.00,1156403.38,86096.86,1675152.38,474922.75,127831.68,304995.66,669607.81,270459.75,48755.93,8940.91,12506.11,31564.20,309442.47,1835580.00,58920.59,1177932.62,397656.97,47631.47,761566.25,76825.42,45982.62,25109.31,23242.16,6936.19,15744.42,346849.50,770343.19,35897.77,36069.14,11474.53,14373.56,136549.12,101110.97,90806.54,630700.88,43853.80,25658.81,1346.17,0.00,1259.06,951.35,42006.28,735075.69,473125.28,818239.75,280750.25,169535.12,57031.26,1535320.62,4386409.50,729018.81,107453.75,632306.19,260115.38
g,665,665,62,164.072189,8.931,0.831499,[M-H]-,,phenylalanine,phenylalanine,C9H11NO2,0.070,2.976024,164.072189,122729696.00,76730272.00,25364752.00,17011040.00,96208032.00,9345676.00,3680433.25,1217553.50,1889306.62,247530.17,189161.83,100060736.00,129647624.00,11397037.00,111245784.00,97082880.00,24762666.00,46108.26,725149.31,69464896.00,2471777.25,129378.59,147468.78,4035392.75,18032514.00,20283238.00,4360392.50,24423890.00,2052945.88,21135094.00,5916389.50,22209398.00,5638026.50,4650087.00,2577961.00,104997.97,205690.55,281414.66,4056964.75,9977403.00,3519650.00,1617148.62,529216.00,40138800.00,2635394.50,606978.94,279852.97,8258117.50,951733.94,6245.53,4264.70,5118.66,6066.90,31741554.00,2699569.50,3087618.75,68994824.00,54261248.00,26282904.00,6188761.50,4975712.50,55680532.00,139142144.00,20656756.00,157141536.00,3879732.00
g,702,702,63,179.056549,11.932,0.841839,[M-H]-,,Glucose,Glucose,C6H12O6,0.182,2.471320,179.056549,8207378.50,54227284.00,4497273.50,7991204.00,90472408.00,27129086.00,7369691.50,5113073.50,7396842.00,6340557.50,5939378.00,23412728.00,72817416.00,14824441.00,21676804.00,11451160.00,9210764.00,4625444.50,8551799.00,4480870.50,7492140.50,4110892.00,2946056.00,6389585.50,22565478.00,5195502.50,7550082.50,8790126.00,7699139.50,5865864.00,14353248.00,7383663.50,74503528.00,6514298.00,5976444.00,5665156.00,5170694.00,5333503.50,6598596.00,10360940.00,7545034.00,118498296.00,5543554.00,73835304.00,6033950.50,5588832.00,5976190.50,4987733.50,3961538.25,12721.87,4206.58,10659.50,7740.96,6031436.50,5683600.50,7465302.00,3708240.75,6233064.00,5051506.50,4570467.00,18807274.00,74650784.00,44976724.00,7370245.50,13619991.00,5513194.50
g,709,709,49,180.067078,10.805,0.824926,[M-H]-,,tyrosine,tyrosine,C9H11NO3,0.084,2.542191,180.067078,61343568.00,37814820.00,3938185.75,1741139.38,44420816.00,1197418.12,105729.09,88302.54,89870.16,33915.62,20941.63,30537414.00,87387832.00,1211626.38,627950.69,43446544.00,1899182.62,9990.45,24931.59,16671904.00,85908.16,35885.36,15799.82,84298.73,2462568.75,4519713.50,376801.03,3114208.00,29263.87,694111.94,134626.39,4899327.50,278004.66,114615.97,76763.22,36373.02,18618.06,17589.89,98505.19,116471.16,73183.62,89863.29,27235.49,13476531.00,57471.64,24629.86,18731.24,176557.42,26449.45,10058.88,9446.54,5811.93,20555.37,14032424.00,51101.09,161480.31,15201647.00,24895006.00,1494737.62,110548.45,125797.90,15432431.00,70359336.00,1710374.00,115358712.00,816753.50
g,712,712,40,173.045883,10.679,0.765685,[M-H]-,,shikimate,shikimate,C7H10O5,0.821,1.939913,173.045883,1292341.88,3426030.75,336714.72,823985.19,6090269.50,2200354.25,1538750.62,1586183.62,409542.34,136803.73,1380589.88,1591449.62,3920364.00,451691.12,883716.00,2079057.38,1299219.62,49646.17,492727.34,1164151.62,2916892.00,943270.00,91338.90,703925.19,3589011.00,798407.44,1053764.88,598914.44,253403.00,562222.56,304892.28,3759724.25,5050277.00,266691.53,476612.41,119601.09,121157.65,218505.05,331263.44,310288.78,793905.81,7038244.50,2049357.88,594841.19,1502123.88,53157.51,144312.11,5375099.00,2141410.25,28812.02,22767.50,25455.34,25252.67,469209.59,166128.92,80272.84,150962.58,6978484.00,767253.31,679050.44,180289.25,573255.44,659965.75,3080962.00,2164604.75,5554018.50
g,717,717,17,173.082123,10.350,0.637980,[M-H]-,,Suberic acid,Suberic acid,C8H14O4,0.990,1.057912,173.082123,21469778.00,6667052.00,7650182.00,5791343.50,4100911.25,2229765.75,1080796.38,3468768.75,1632366.50,2456340.50,986278.31,5412224.50,8282056.50,6043244.00,1305341.38,8984193.00,6696616.00,440930.25,598142.06,10194327.00,2698285.25,1147734.00,519309.84,2529698.50,3475853.00,10509783.00,3492184.00,2809519.25,1225258.62,3038133.25,775212.69,11580033.00,4896919.50,4747784.00,2320369.75,2106388.00,908078.75,788815.50,830440.00,3357044.75,3249897.75,4015656.75,1179174.38,14698832.00,4817777.50,381335.91,439128.88,5503434.00,1268205.50,135526.80,140076.73,194201.33,209624.05,13131341.00,975364.56,1242613.25,5607499.50,9399655.00,7507041.50,3638858.25,2474678.50,8568279.00,10229203.00,3717730.75,21537098.00,4578597.50
g,720,720,16,174.041031,13.077,0.677229,[M-H]-,,N-acetyl-aspartate,N-acetyl-aspartate,C6H9NO5,0.274,1.315104,174.041031,1646968.00,2153787.25,632976.81,972015.00,401046.03,788402.44,210463.88,596460.06,387112.47,206002.42,267666.78,1518906.00,2757528.75,545128.56,424481.16,878827.00,1081220.12,67724.24,428898.50,566583.56,697954.69,350456.28,221099.08,1167097.88,1898342.00,1361568.62,1131354.88,226479.31,892101.19,308541.62,622373.69,473401.84,457662.97,499534.50,829184.00,89558.63,259477.08,128261.15,283756.41,324789.78,1210758.12,393149.59,474405.09,4027252.00,1654910.00,67613.39,209031.25,542347.06,510317.91,34198.24,24962.87,19836.46,24519.17,288631.97,254381.55,182012.00,529439.19,1868425.62,394895.91,228012.92,361896.50,1518958.88,659118.12,265626.94,982559.94,551590.19
g,721,721,66,174.041031,11.829,0.834840,[M-H]-,,N-acetyl-asp isomer,N-acetyl-asp isomer,C6H9NO5,0.601,1.315104,174.041031,40858428.00,79993032.00,26520730.00,59611344.00,36820348.00,55391924.00,10774171.00,32647448.00,21389066.00,7347370.00,9337042.00,59549504.00,115020424.00,37163944.00,29191600.00,38162740.00,64008772.00,1089936.12,17711520.00,18993522.00,30551142.00,12453991.00,4669486.50,51547088.00,107071200.00,58029140.00,58859492.00,11597736.00,35130664.00,13290021.00,27164622.00,29496546.00,29818170.00,23872288.00,37488452.00,1459974.88,7961242.00,3220689.25,10326303.00,11485443.00,49182300.00,26753104.00,13762739.00,197786544.00,74565712.00,393420.03,5749422.50,25592856.00,16278707.00,60213.09,41151.45,27117.94,36781.43,17366344.00,4421317.50,7890029.50,10114635.00,73185064.00,17810042.00,9753524.00,15708556.00,75859544.00,28490560.00,14622995.00,26889472.00,37837060.00
g,726,726,61,174.088791,13.691,0.853881,[M-H]-,,citrulline,citrulline,C6H13N3O3,0.076,2.191241,174.088791,30837274.00,17259386.00,392410.16,732374.25,11619821.00,858298.50,451257.50,63715.65,155090.50,37413.00,54178.86,2686369.75,38091560.00,136504.50,496401.41,750581.19,2657105.00,51080.75,171824.08,273378.47,366030.97,45971.00,46606.03,316721.84,1445159.12,393049.66,494068.03,206168.38,176404.64,307097.91,213319.45,1447074.50,1076402.25,199209.50,184455.27,18527.84,59165.81,29546.45,124723.56,376149.59,491505.84,92224.44,74721.41,163310.00,196640.42,26256.96,49814.38,211032.73,214130.14,16516.01,14097.62,1302.80,5962.81,383412.88,132010.36,214720.88,6181679.50,2432534.25,262340.75,318941.50,248220.45,6545334.50,22116610.00,754545.56,18800464.00,1579780.12
g,728,728,65,175.025131,13.260,0.836026,[M-H]-,,Tricarballylic acid,Tricarballylic acid,C6H8O6,0.490,1.830795,175.025131,267287088.00,204191472.00,83148928.00,28512778.00,142305552.00,64531596.00,53595508.00,108701440.00,54965684.00,93436712.00,24699086.00,131958552.00,164647344.00,96164032.00,81809808.00,153905072.00,127227200.00,34235808.00,43494980.00,151979504.00,70063784.00,91414968.00,12640261.00,27367050.00,69216264.00,99330400.00,133872728.00,126119576.00,51579664.00,80932888.00,52934972.00,3433340.00,1994277.88,55976628.00,99665408.00,76598928.00,33576412.00,45478400.00,27659586.00,1339145.00,2894032.25,49475052.00,41024428.00,134607488.00,146938544.00,7397886.00,61269652.00,88867336.00,38980396.00,42187.67,35208.86,534695.00,1455018.12,134128920.00,33200870.00,37264036.00,40610296.00,5254715.50,8109864.00,92689152.00,43685424.00,112971456.00,164832144.00,27488782.00,197230960.00,73669488.00
g,729,729,42,175.025177,10.522,0.839718,[M-H]-,,ascorbic acid,ascorbic acid,C6H8O6,0.062,2.092337,175.025177,246499.86,986302.81,72623.21,244841.67,648943.25,185879.52,96811.62,145117.52,87667.68,43284.03,72249.26,222271.00,1434910.00,150675.98,306218.78,257847.42,462201.91,33268.39,76260.52,125390.43,402847.62,122185.51,45869.18,116253.75,613701.44,130806.37,376481.25,201753.42,72875.15,123828.59,86360.21,520614.53,849638.69,91888.12,144212.81,32959.82,46977.48,127458.75,193039.52,56634.02,272972.28,292227.03,128162.77,109991.80,341844.47,26654.56,41068.98,348115.69,213115.45,13761.86,7474.12,8861.06,15805.31,128931.50,87825.40,138887.28,200812.83,6068833.50,99069.53,186921.88,57608.00,134457.70,127055.81,280331.66,297861.12,692369.19
g,730,730,66,175.025131,13.260,0.837406,[M-H]-,,D-Glucuronolactone isomer,D-Glucuronolactone isomer,C6H8O6,0.437,1.830795,175.025131,268077376.00,204561984.00,83242816.00,28557166.00,142594480.00,64617360.00,53631740.00,108752960.00,55012400.00,93512992.00,24725152.00,132258944.00,164964160.00,96249728.00,81892712.00,154270704.00,127364408.00,34284784.00,43571412.00,152467216.00,70214408.00,91539200.00,12672072.00,27398096.00,69317024.00,99458408.00,134045696.00,126463816.00,51663844.00,81037888.00,53015644.00,3391520.00,1929635.88,56050992.00,99736320.00,76646688.00,33617988.00,45526704.00,27687654.00,1350583.38,2916591.75,49441508.00,41106024.00,134963072.00,147054320.00,7433684.00,61345636.00,88940128.00,39032756.00,47298.53,38340.45,551780.44,1510521.88,134163336.00,33252018.00,37303664.00,40676616.00,5189456.50,8131212.50,92739496.00,43753412.00,113060064.00,164975616.00,27543864.00,197461840.00,73809144.00
g,735,735,64,175.072647,11.257,0.850321,[M-H]-,,Ala Ser,Ala Ser,C6H12N2O4,0.812,1.220198,175.072647,18062096.00,5708295.50,10061465.00,7013105.50,6781862.00,4966925.50,2491729.75,1021659.25,1968831.50,266387.03,200143.88,4999013.50,12842203.00,8055892.50,3368862.25,10182037.00,6893296.00,28205.95,654370.56,4951566.50,1115660.88,93675.05,117859.38,2397720.25,5348034.00,7029122.50,3416114.75,4994116.00,1036327.50,2993216.25,2197064.25,7044618.50,4147304.75,3469182.75,2390968.25,343614.66,288305.72,180365.20,1586355.00,2635110.75,2203141.00,1274366.88,693801.00,12134172.00,1523650.00,56363.06,210919.17,2396169.25,802742.50,1325.06,1215.09,7387.94,18090.09,6775394.00,723093.69,501435.03,3534092.25,7286024.50,7514945.50,2637149.50,2497572.00,10764691.00,4800609.50,6212234.50,3497966.00,1938362.00
g,739,739,31,152.083344,7.196,0.856961,[M-H]-,,N-Acetylhistamine,N-Acetylhistamine,C7H11N3O,0.038,2.708965,152.083344,41284.19,3103.69,3296.16,81149.57,323078.38,10240622.00,652712.56,9713.43,15724.91,3619.99,6318.73,3418667.00,3853654.75,4957290.50,83506904.00,2988.86,405936.50,11076867.00,5314902.00,365134.97,9919.22,7904.16,1331876.62,1700.60,16702.17,195711.30,22974.55,917579.56,214897.11,1295209.12,12155321.00,28851.01,13334.85,2419173.75,310228.59,1649.67,1777097.62,3100848.00,1305168.50,1581.59,2488.61,0.00,1894.95,0.00,1574.36,78814.08,13359296.00,0.00,0.00,838.93,0.00,1312.65,5536.21,0.00,1520362.00,238049.38,303081.38,11263.07,2077.94,1439.94,4822838.50,4027408.75,1671386.62,365457.00,446822.50,620333.19
g,747,747,52,164.039062,13.096,0.851803,[M-H]-,,Methionine sulfoxide,Methionine sulfoxide,C5H11NO3S,0.035,2.232467,164.039062,651010.81,1092274.50,234702.70,95106.02,885047.19,110597.56,49320.14,14869.77,35529.93,2107.77,3999.03,2150360.00,2808037.00,134490.11,68660.09,938292.00,233075.08,0.00,17872.36,1382340.12,56491.52,0.00,2435.62,59854.02,224703.98,241020.25,79298.29,151815.22,42572.89,305205.47,134266.86,323189.44,100867.37,66565.62,54236.67,2404.93,1571.51,1621.31,50324.06,163892.95,54109.75,25039.30,11185.68,454228.34,50365.33,0.00,4686.15,147968.80,28165.21,0.00,0.00,0.00,1303.43,480563.75,52682.86,68340.73,808199.69,825629.00,458266.22,111942.16,66417.00,526885.69,1153532.62,361297.09,3645543.75,59088.25
g,753,753,29,156.067078,7.973,0.827227,[M-H]-,,N-Acetylproline,N-Acetylproline,C7H11NO3,0.677,2.933130,156.067078,3586913.00,1670578.62,1114558.00,1133142.38,456994.84,1416004.00,117160.75,502002.66,1925041.00,375017.84,763365.69,210227.38,3283247.00,64545.41,311560.72,258298.23,703355.69,590855.56,257759.00,261846.23,1202197.38,644447.56,287369.34,235416.58,1548096.38,64775.93,1962906.38,177342.11,319644.91,278931.62,448378.53,328819.34,891066.31,1069030.50,4135316.25,16743.26,306044.59,521067.41,459493.78,641001.25,1699555.12,474012.16,1087834.88,967385.69,2142545.50,20874.64,190443.31,314734.34,757953.81,6244.83,12543.47,3446.94,11770.34,264611.69,365343.03,454606.38,249536.42,1886553.38,594505.06,310398.56,374685.12,770744.06,435587.62,1058818.00,264198.84,2304904.00
g,762,762,40,148.044098,10.266,0.841633,[M-H]-,,methionine,methionine,C5H11NO2S,0.220,2.164458,148.044098,46276172.00,23886998.00,7815908.50,5014909.50,20707478.00,3603863.75,768222.44,206398.86,579200.50,85138.82,56829.75,26070074.00,46484436.00,3516872.25,2329406.75,24460672.00,7972016.00,13893.42,221553.88,19095240.00,655196.81,40087.41,37754.17,977888.81,5248190.50,6640669.50,1540098.62,3555720.00,564484.75,4724954.50,1873699.00,5911062.00,1979179.50,780613.06,651249.56,35404.34,41400.23,77523.70,1002884.44,2248264.00,973776.00,397825.59,150202.42,10837115.00,882503.31,4385.64,90757.18,1437449.88,316464.47,0.00,0.00,0.00,3494.59,11766083.00,519203.16,828305.81,14200707.00,14309144.00,7341256.00,1523755.00,917356.31,17840266.00,33438000.00,6124065.50,39813724.00,1465466.50
g,772,772,22,149.045883,8.030,0.723457,[M-H]-,,ribose isomer 2,ribose isomer 2,C5H10O5,0.088,2.252287,149.045883,12348548.00,32444290.00,1519384.12,2718157.75,13355377.00,4149514.25,500438.59,84801.82,224785.77,70437.55,59454.27,10223789.00,30898102.00,2749646.00,1092985.75,6458618.50,1516625.88,75180.96,617316.31,1917391.38,999148.81,40115.09,74224.83,373639.84,6281092.00,1367455.38,1102821.88,461473.34,362300.50,308020.50,2486623.75,1459217.62,838875.00,530664.75,326001.62,56083.38,64143.22,63597.93,432907.59,979585.25,561646.19,474978.34,144156.02,2303768.75,760684.06,62177.50,113638.41,409022.47,365705.66,3680.98,0.00,1391.00,1971.23,717448.75,305638.22,317064.78,3709073.25,4446956.50,1353572.88,605312.50,1447307.38,11852635.00,8833331.00,1601576.38,12692552.00,2648723.25
g,776,776,56,150.042511,8.583,0.850522,[M-H]-,,guanine,guanine,C5H5N5O,0.136,2.542418,150.042511,1349518.50,3185396.75,902777.81,1934252.00,8111542.00,3620210.00,253696.36,13310.45,78496.38,15606.76,8676.61,3588686.00,4427478.00,3511186.75,240814.75,9243920.00,844589.75,1742.23,136743.58,7528983.50,648320.88,20720.74,11675.27,71092.36,3804707.25,747485.00,311281.59,196851.33,95341.49,194701.33,1160476.12,1159361.88,306744.53,224563.98,124865.30,0.00,6212.01,7065.08,150350.58,464269.03,247334.52,24165.18,41545.75,3150660.00,241888.05,0.00,24629.12,146028.39,94207.88,1434.97,0.00,0.00,0.00,1180676.00,184998.36,232905.20,1600792.00,5664215.50,1986184.38,518511.88,1799078.62,9931932.00,5796010.50,3076848.00,888363.44,1163755.88
g,780,780,61,151.026428,8.280,0.852149,[M-H]-,,xanthine,xanthine,C5H4N4O2,0.770,1.818614,151.026428,70205624.00,135211744.00,16534119.00,10140680.00,71999544.00,13796576.00,1337775.38,115562.07,835625.69,115660.96,69131.84,58512016.00,117834152.00,5012757.50,4073362.75,30379530.00,7772082.00,20211.44,1362760.50,17516162.00,2881848.00,50753.40,55145.26,1374391.12,26259896.00,10088048.00,4056718.25,2169076.25,3415394.25,1617118.38,9813163.00,7257852.50,4796750.00,434642.09,1641976.38,30169.54,102310.31,59435.79,1784285.38,3926817.75,5271615.50,155096.33,312285.88,9564566.00,4393193.00,1485.43,224724.20,2476849.75,1298751.00,0.00,0.00,903.64,1595.83,6663677.50,890974.94,975382.19,61897924.00,49727296.00,14859632.00,4815522.50,3790032.75,59987328.00,64389852.00,10933563.00,85206664.00,26410214.00
g,781,781,6,151.040421,7.059,0.697952,[M-H]-,,4-hydroxyphenylacetate,4-hydroxyphenylacetate,C8H8O3,0.389,2.323570,151.040421,2120779.00,1304847.38,306406.38,598956.75,6836892.00,2272788.75,114682.16,183552.25,583469.94,62660.93,61458.53,1311829.62,1417262.50,191283.44,909176.81,782008.44,281958.41,60819.21,1066583.88,364330.47,369339.66,196991.42,79315.88,203828.27,568171.44,464007.28,2647540.00,685107.56,604373.75,443787.00,3198764.25,650827.06,178435.95,701620.31,255783.12,33653.19,107929.91,159602.80,221297.77,122356.41,148897.94,200593.12,110119.66,513961.75,245171.88,62469.00,134780.06,217343.12,110698.46,45655.91,30685.35,19421.23,21449.56,336934.41,109001.35,67709.65,2191790.50,1157236.88,350669.22,170012.11,287146.97,2496474.75,1967564.00,1257977.62,3863576.25,164225.89
g,789,789,60,160.061813,8.745,0.837910,[M-H]-,,N-Acetylthreonine,N-Acetylthreonine,C6H11NO4,0.425,1.715954,160.061813,3690613.25,2368477.75,676874.06,675785.50,581138.69,1101464.12,492085.38,230363.83,430238.50,92762.13,83971.00,7821230.50,2467666.25,11916125.00,1096606.12,755523.69,395159.47,345002.97,266584.12,1813458.38,630870.75,318754.59,134895.17,440196.09,2388705.75,981895.94,1461380.50,830532.81,378319.47,1669076.00,773191.69,590748.56,302916.97,395244.66,719496.81,40350.36,88530.48,97731.94,291102.66,318259.16,398761.84,382451.38,233827.92,1166426.88,1000909.69,165002.98,136545.52,317240.50,338489.00,2555.20,2213.79,2346.61,7599.64,336232.38,174605.08,151247.17,16718475.00,1985511.62,484907.66,502528.53,454664.59,1331577.88,1281287.38,928723.19,7337483.50,597685.06
g,792,792,40,160.098206,13.440,0.851551,[M-H]-,,L-Carnitine,L-Carnitine,C7H15NO3,0.307,1.810873,160.098206,20518.09,19251.78,13156.01,108457.63,1453.25,13577.51,1148.97,10405.29,20490.56,1691.78,38404.91,5767.25,161331.88,13557.60,29694.08,8761.67,23538.05,0.00,7073.59,15204.61,17900.59,8289.26,3672.40,3578.56,123073.19,6134.03,51719.04,3942.97,9497.80,5463.84,8172.42,19900.92,134252.11,4366.56,41378.07,0.00,4574.98,1660.69,0.00,13302.17,43482.56,5805.83,20526.46,18954.29,126234.29,0.00,1666.23,11872.89,50366.20,0.00,0.00,0.00,0.00,18316.79,7927.33,16629.14,6989.83,382288.03,16786.42,49174.07,37195.40,37364.48,22838.94,89504.50,29585.21,20130.10
g,797,797,61,161.057129,12.211,0.850775,[M-H]-,,Ser-Gly,Ser-Gly,C5H10N2O4,0.228,2.179059,161.057129,750805.25,1484065.62,1359132.12,516641.16,1118659.25,409747.91,403940.78,50586.39,114353.94,32397.48,22630.91,2291194.25,1956283.38,2072038.38,269059.84,7297400.00,595569.31,7644.49,111494.03,2297786.50,101082.78,6052.23,10296.51,246543.12,919813.56,2149070.75,380749.34,1407832.38,170391.77,1350665.88,273826.91,793507.56,427434.97,455390.03,205467.08,24613.42,14269.60,18616.85,199774.06,163033.58,129832.48,42886.86,36356.86,2244638.75,182573.83,3241.73,21153.95,350842.84,48628.75,0.00,0.00,1599.87,8506.30,1063954.75,156811.02,155787.89,419739.91,969768.50,1249822.38,271994.66,403765.41,1398748.12,861335.69,743874.19,1218650.12,89732.05
